Entry	Action	User Name	Updated Date
後会无期	Added	Truantee	2017-01-12 16:34:18.019+07:00
他自己一人	Deleted	Truantee	2017-01-12 16:45:21.535+07:00
天仙	Added	Truantee	2017-01-12 16:51:27.652+07:00
肩带	Updated	Truantee	2017-01-12 17:13:53.825+07:00
漠然	Updated	Truantee	2017-01-12 18:32:36.032+07:00
琉璃	Updated	Truantee	2017-01-12 18:49:44.198+07:00
御主	Added	Truantee	2017-01-12 18:51:56.268+07:00
笨	Updated	Truantee	2017-04-06 15:50:36.783+07:00
獐	Updated	Truantee	2017-01-12 19:23:57.246+07:00
讨好	Updated	Truantee	2017-03-22 03:13:49.637+07:00
茗	Added	Truantee	2017-01-12 20:24:39.108+07:00
腰上	Updated	Truantee	2017-01-12 20:39:48.262+07:00
乡土	Updated	Truantee	2017-01-12 21:04:28.205+07:00
阴奉阳违	Updated	Truantee	2017-01-12 21:05:44.317+07:00
学海无涯	Added	Truantee	2017-01-12 21:14:20.710+07:00
知	Added	Truantee	2017-01-12 21:24:11.832+07:00
夹克	Added	Truantee	2017-01-12 21:25:39.926+07:00
先入为主	Updated	Truantee	2017-04-04 17:18:06.858+07:00
裹	Added	Truantee	2017-01-12 21:36:53.301+07:00
腹	Added	Truantee	2017-01-12 21:37:00.149+07:00
纵虎归山	Updated	Truantee	2017-01-12 21:41:34.913+07:00
和诗	Deleted	Truantee	2017-01-12 22:06:31.361+07:00
登对	Updated	Truantee	2017-01-12 22:31:28.496+07:00
连天人	Added	Truantee	2017-01-12 22:38:56.528+07:00
成雄败寇	Added	Truantee	2017-01-12 23:29:23.938+07:00
已经死	Deleted	Truantee	2017-01-12 23:30:37.086+07:00
蕈	Added	Truantee	2017-01-13 00:58:06.199+07:00
糟透	Added	Truantee	2017-01-13 00:59:06.977+07:00
踹	Added	Truantee	2017-01-13 01:00:34.867+07:00
昏	Updated	Truantee	2017-01-13 01:00:44.805+07:00
踹昏	Added	Truantee	2017-01-13 01:00:52.277+07:00
他了	Deleted	Truantee	2017-01-13 01:01:05.522+07:00
十分熟	Deleted	Truantee	2017-01-13 01:07:08.924+07:00
真快	Updated	Truantee	2017-01-13 01:19:11.346+07:00
硬	Added	Truantee	2017-01-13 01:27:58.767+07:00
由来	Updated	Truantee	2017-01-13 01:34:01.546+07:00
一痛	Updated	Truantee	2017-01-13 01:34:10.001+07:00
愚弄	Updated	Truantee	2017-01-13 01:36:53.255+07:00
狂嚎	Updated	Truantee	2017-01-13 01:40:51.203+07:00
靠的	Deleted	Truantee	2017-01-13 01:46:38.615+07:00
无聊的人	Deleted	Truantee	2017-01-13 01:49:04.007+07:00
不分	Updated	Truantee	2017-01-13 01:51:48.010+07:00
交缠	Updated	Truantee	2017-01-13 01:55:15.444+07:00
近朱者赤	Updated	Truantee	2017-01-13 01:55:57.564+07:00
嚣张了	Deleted	Truantee	2017-01-13 02:06:04.780+07:00
糟	Added	Truantee	2017-01-13 02:23:47.001+07:00
夕阳西下	Updated	Truantee	2017-01-13 14:18:26.261+07:00
放你们	Deleted	Truantee	2017-01-13 14:31:47.411+07:00
一死	Updated	Truantee	2017-03-06 04:34:32.611+07:00
他的美	Deleted	Truantee	2017-01-13 15:15:11.087+07:00
最	Updated	Truantee	2017-01-13 15:15:38.090+07:00
备份	Updated	Truantee	2017-01-13 15:42:06.469+07:00
高职	Added	Truantee	2017-01-13 15:45:25.038+07:00
没意思	Deleted	Truantee	2017-01-13 16:33:29.183+07:00
盖	Added	Truantee	2017-01-13 16:40:49.120+07:00
不须	Updated	Truantee	2017-01-13 16:49:02.315+07:00
一乾二净	Added	Truantee	2017-01-13 17:02:04.101+07:00
想不透	Updated	Truantee	2017-01-13 17:03:05.004+07:00
杀生	Updated	Truantee	2017-01-13 17:06:04.685+07:00
闻的	Deleted	Truantee	2017-01-13 18:34:54.095+07:00
绝强	Added	Truantee	2017-02-24 21:58:10.873+07:00
吹冷风	Updated	Truantee	2017-01-13 18:47:40.368+07:00
才要	Deleted	Truantee	2017-01-13 18:47:56.467+07:00
点石成金	Updated	Truantee	2017-01-13 19:33:27.024+07:00
铅	Added	Truantee	2017-01-13 19:35:06.452+07:00
初五	Updated	Truantee	2017-01-13 19:46:54.858+07:00
初几	Added	Truantee	2017-01-13 19:47:03.999+07:00
初二	Added	Truantee	2017-01-13 19:47:18.866+07:00
真是太好了	Deleted	Truantee	2017-01-13 19:51:38.825+07:00
可无	Deleted	Truantee	2017-01-13 19:59:13.347+07:00
右护法	Added	Truantee	2017-01-13 20:07:38.367+07:00
以绝	Deleted	Truantee	2017-01-13 20:32:47.982+07:00
打着打着	Updated	Truantee	2017-01-13 20:33:49.071+07:00
额	Updated	Truantee	2017-01-16 20:59:56.206+07:00
喔嗨哟	Added	Truantee	2017-01-13 21:25:06.123+07:00
目标地	Added	Truantee	2017-01-14 00:22:39.696+07:00
缸	Added	Truantee	2017-01-14 00:24:32.836+07:00
有戏	Updated	Truantee	2017-01-14 00:25:44.177+07:00
控制欲望	Added	Truantee	2017-01-14 00:36:16.851+07:00
逼格	Added	Truantee	2017-01-14 00:47:14.934+07:00
小清新	Added	Truantee	2017-01-14 00:50:08.729+07:00
牛掰	Added	Truantee	2017-01-14 00:50:32.456+07:00
观赏	Updated	Truantee	2017-01-14 00:56:21.928+07:00
憋闷	Updated	Truantee	2017-01-14 01:15:40.479+07:00
有缝	Updated	Truantee	2017-01-14 03:13:18.608+07:00
莫	Added	Truantee	2017-01-14 05:25:42.345+07:00
联邦政府	Updated	Truantee	2017-01-14 16:20:20.381+07:00
峰回路转	Added	Truantee	2017-01-14 16:20:39.000+07:00
弹冠相庆	Added	Truantee	2017-01-14 16:21:04.084+07:00
前三天	Added	Truantee	2017-01-14 16:23:10.830+07:00
租	Added	Truantee	2017-01-14 16:26:26.313+07:00
市场价格	Added	Truantee	2017-01-14 16:26:49.031+07:00
柳叶眉	Added	Truantee	2017-01-14 16:27:43.545+07:00
度日	Updated	Truantee	2017-01-14 16:30:31.829+07:00
用光脑	Added	Truantee	2017-01-14 16:31:22.259+07:00
成都	Deleted	Truantee	2017-01-14 16:42:31.033+07:00
建村令	Added	Truantee	2017-01-14 16:45:20.777+07:00
袋	Added	Truantee	2017-01-14 16:45:28.296+07:00
至	Added	Truantee	2017-01-14 16:49:08.428+07:00
与世隔绝	Deleted	Truantee	2017-01-14 17:07:52.269+07:00
肠粉	Updated	Truantee	2017-01-14 17:18:51.901+07:00
到老	Deleted	Truantee	2017-01-14 17:23:36.789+07:00
讲故事	Updated	Truantee	2017-01-14 17:25:44.647+07:00
二八	Added	Truantee	2017-01-14 17:27:39.182+07:00
狗崽子	Added	Truantee	2017-01-14 17:33:13.725+07:00
渡口	Updated	Truantee	2017-01-14 17:41:03.909+07:00
跨国	Added	Truantee	2017-01-14 17:44:57.348+07:00
志坚	Added	Truantee	2017-01-14 17:46:56.798+07:00
矣	Updated	Truantee	2017-01-14 18:25:01.843+07:00
野猪仔	Added	Truantee	2017-01-14 18:27:07.704+07:00
芽苗	Updated	Truantee	2017-01-14 18:43:07.558+07:00
悍卒	Added	Truantee	2017-01-14 18:54:08.313+07:00
地磁	Added	Truantee	2017-01-14 18:58:40.440+07:00
筋	Added	Truantee	2017-01-14 19:07:39.389+07:00
鹿	Added	Truantee	2017-01-14 19:07:46.674+07:00
火长	Added	Truantee	2017-01-14 19:11:26.026+07:00
她们的人	Deleted	Truantee	2017-01-14 19:13:25.413+07:00
一段时间内	Deleted	Truantee	2017-01-14 19:18:28.023+07:00
满级	Added	Truantee	2017-01-14 19:22:52.646+07:00
马厩	Updated	Truantee	2017-01-14 19:31:29.179+07:00
马	Added	Truantee	2017-01-14 19:31:09.413+07:00
好自	Deleted	Truantee	2017-01-14 19:55:13.635+07:00
自恋	Added	Truantee	2017-01-14 19:55:25.211+07:00
卒	Deleted	Truantee	2017-01-14 20:11:21.414+07:00
标枪	Updated	Truantee	2017-01-14 21:01:20.148+07:00
蚕	Added	Truantee	2017-01-14 21:03:26.446+07:00
彩	Updated	Truantee	2017-01-14 21:03:38.754+07:00
彩蚕	Added	Truantee	2017-01-14 21:03:59.378+07:00
二十分钟	Updated	Truantee	2017-03-29 10:28:49.099+07:00
立方米	Updated	Truantee	2017-01-14 21:05:48.328+07:00
恢复原貌	Deleted	Truantee	2017-01-14 21:10:54.385+07:00
屁股	Updated	Truantee	2017-01-14 21:24:27.380+07:00
好好吃	Deleted	Truantee	2017-01-14 21:24:45.991+07:00
桑园	Added	Truantee	2017-01-14 21:27:32.132+07:00
蛋糕做大	Added	Truantee	2017-01-14 21:55:50.304+07:00
缴纳	Updated	Truantee	2017-01-14 21:57:12.235+07:00
烧陶	Updated	Truantee	2017-01-14 22:03:38.164+07:00
口子	Updated	Truantee	2017-01-14 22:07:29.965+07:00
不让须眉	Added	Truantee	2017-01-14 22:14:59.043+07:00
心细如发	Updated	Truantee	2017-01-14 22:15:38.464+07:00
当地主	Added	Truantee	2017-01-14 22:16:08.463+07:00
哦	Updated	Truantee	2017-01-14 22:16:26.606+07:00
吃喝玩乐	Updated	Truantee	2017-01-14 22:27:14.459+07:00
综合	Updated	Truantee	2017-01-14 22:27:27.548+07:00
商城	Added	Truantee	2017-01-14 22:27:39.420+07:00
在行使	Added	Truantee	2017-01-14 22:31:42.468+07:00
九点	Updated	Truantee	2017-02-26 19:02:01.737+07:00
犊子	Updated	iipin	2017-10-07 19:19:35.006+07:00
盖在	Updated	Truantee	2017-01-14 22:54:08.236+07:00
嘟	Updated	Truantee	2017-03-10 07:34:45.237+07:00
统销	Updated	Truantee	2017-01-14 23:03:08.340+07:00
立下	Updated	Truantee	2017-01-14 23:07:59.062+07:00
怎么样的人	Deleted	Truantee	2017-01-14 23:14:31.449+07:00
揭	Updated	Truantee	2017-01-14 23:28:35.161+07:00
埋汰	Updated	Truantee	2017-01-14 23:29:00.511+07:00
牌	Deleted	Truantee	2017-01-14 23:30:46.186+07:00
揭牌	Added	Truantee	2017-01-14 23:30:57.480+07:00
气人	Updated	Truantee	2017-01-14 23:32:47.991+07:00
差事	Updated	Truantee	2017-01-14 23:38:59.162+07:00
裁缝	Updated	Truantee	2017-01-14 23:42:55.347+07:00
铺	Added	Truantee	2017-01-14 23:43:06.766+07:00
署	Added	Truantee	2017-01-14 23:45:27.665+07:00
司	Updated	Truantee	2017-01-14 23:46:02.828+07:00
五米	Updated	Truantee	2017-01-14 23:49:01.058+07:00
腊鱼	Added	Truantee	2017-01-14 23:51:10.726+07:00
鸡	Added	Truantee	2017-01-14 23:52:53.935+07:00
鸭	Added	Truantee	2017-01-14 23:52:57.601+07:00
鹅	Added	Truantee	2017-01-14 23:53:02.281+07:00
还真是有趣	Deleted	Truantee	2017-01-15 00:02:54.224+07:00
还真是有	Deleted	Truantee	2017-01-15 00:02:58.358+07:00
砖	Added	Truantee	2017-01-15 00:05:32.611+07:00
准许	Updated	Truantee	2017-01-15 00:12:19.725+07:00
优良	Added	Truantee	2017-01-15 00:14:32.950+07:00
摆放	Updated	Truantee	2017-01-15 00:40:43.567+07:00
署长	Added	Truantee	2017-01-15 01:09:56.983+07:00
敝帚自珍	Updated	Truantee	2017-01-15 01:14:14.805+07:00
武夫	Updated	Truantee	2017-01-15 01:18:36.215+07:00
以儆效尤	Updated	Truantee	2017-01-15 02:20:06.825+07:00
如此着急	Deleted	Truantee	2017-01-15 02:22:04.371+07:00
心比天高	Added	Truantee	2017-01-15 02:59:57.981+07:00
兵谏	Added	Truantee	2017-01-15 03:12:08.437+07:00
泅水	Updated	Truantee	2017-01-15 03:34:11.631+07:00
为将	Deleted	Truantee	2017-01-15 03:48:58.337+07:00
多名	Deleted	Truantee	2017-01-15 03:54:39.260+07:00
擅生产	Added	Truantee	2017-01-15 03:57:19.784+07:00
放矢	Updated	Truantee	2017-01-15 14:27:17.067+07:00
参会	Updated	Truantee	2017-01-15 14:30:56.887+07:00
蹦跶	Added	Truantee	2017-01-15 14:33:50.625+07:00
弊	Updated	Truantee	2017-01-15 14:43:45.594+07:00
巧笑倩兮	Deleted	Truantee	2017-01-15 15:01:06.927+07:00
被联邦政府	Deleted	Truantee	2017-01-15 15:18:29.071+07:00
将信	Deleted	Truantee	2017-01-15 15:18:46.887+07:00
因此是	Deleted	Truantee	2017-01-15 16:34:45.395+07:00
的友谊	Deleted	Truantee	2017-01-15 17:32:42.546+07:00
充好汉	Added	Truantee	2017-01-15 17:44:54.671+07:00
名流民	Added	Truantee	2017-01-15 18:01:34.383+07:00
本真品	Added	Truantee	2017-01-15 18:05:54.592+07:00
人满	Deleted	Truantee	2017-01-16 06:03:24.063+07:00
的精卫	Deleted	Truantee	2017-01-16 06:46:59.314+07:00
不虚此行	Deleted	Truantee	2017-01-16 15:02:26.982+07:00
此行	Updated	Truantee	2017-01-16 15:02:46.311+07:00
右翼军	Deleted	Truantee	2017-01-16 15:09:15.469+07:00
右翼	Updated	Truantee	2017-01-16 15:09:22.567+07:00
在正面	Deleted	Truantee	2017-01-16 15:15:38.122+07:00
敬谢不敏	Updated	Truantee	2017-01-16 15:19:16.834+07:00
三千三百	Deleted	Truantee	2017-01-16 15:29:06.282+07:00
绝唱	Added	Truantee	2017-01-16 15:31:11.721+07:00
受挫	Updated	Truantee	2017-01-16 15:33:23.058+07:00
将领地	Updated	Truantee	2017-01-16 15:54:50.747+07:00
猛火油	Added	Truantee	2017-01-16 16:07:35.304+07:00
喏	Updated	iipin	2017-10-20 04:47:35.250+07:00
新鲜血液	Deleted	Truantee	2017-01-16 16:59:22.424+07:00
2 楼	Deleted	Truantee	2017-01-16 17:03:54.036+07:00
报酬的	Deleted	Truantee	2017-01-16 17:14:36.492+07:00
乞儿	Updated	Truantee	2017-01-16 19:01:38.742+07:00
他说的话	Deleted	Truantee	2017-01-16 18:47:23.409+07:00
里半	Deleted	Truantee	2017-01-16 18:47:34.485+07:00
从打手	Added	Truantee	2017-01-16 18:53:28.746+07:00
街	Added	Truantee	2017-01-16 18:56:07.009+07:00
这该	Deleted	Truantee	2017-01-16 19:08:46.777+07:00
一公里	Updated	Truantee	2017-01-16 19:13:26.333+07:00
思索着	Deleted	Truantee	2017-01-16 19:19:42.075+07:00
凝胶	Added	Truantee	2017-01-16 19:21:07.267+07:00
翻	Updated	Truantee	2017-03-07 13:48:28.609+07:00
页	Added	Truantee	2017-01-16 19:22:01.493+07:00
最重要的人	Deleted	Truantee	2017-01-16 19:22:35.689+07:00
口交	Updated	Truantee	2017-01-16 19:22:44.846+07:00
细细	Updated	Truantee	2017-01-16 19:25:10.098+07:00
但	Updated	Truantee	2017-01-16 19:35:25.341+07:00
见识过	Deleted	Truantee	2017-01-16 19:33:34.969+07:00
笑容	Updated	iipin	2017-11-12 13:58:56.432+07:00
就不会死	Deleted	Truantee	2017-01-16 19:39:18.530+07:00
来说	Updated	Truantee	2017-01-16 19:53:10.796+07:00
没给	Deleted	Truantee	2017-01-16 20:01:01.207+07:00
裤	Added	Truantee	2017-01-16 20:01:12.861+07:00
作息时间	Added	Truantee	2017-01-16 20:08:39.234+07:00
很晚	Deleted	iipin	2017-10-24 21:27:32.149+07:00
料理	Updated	Truantee	2017-01-16 20:09:23.881+07:00
瘫	Added	Truantee	2017-01-16 20:19:59.567+07:00
鞘	Added	Truantee	2017-01-16 20:21:14.915+07:00
胡思乱想着	Deleted	Truantee	2017-01-16 20:22:18.829+07:00
打过架	Updated	Truantee	2017-01-16 20:23:48.577+07:00
打断了	Deleted	Truantee	2017-01-16 20:24:19.792+07:00
打断	Updated	Truantee	2017-01-16 20:24:29.589+07:00
那行	Added	iipin	2017-11-15 13:02:30.614+07:00
铭文	Updated	iipin	2017-09-05 21:39:06.507+07:00
行铭文	Added	Truantee	2017-01-16 20:26:27.479+07:00
收黑账	Added	Truantee	2017-01-16 20:28:17.194+07:00
去死	Updated	iipin	2017-11-15 07:50:12.485+07:00
肘	Added	Truantee	2017-01-16 20:31:20.385+07:00
刃锋	Updated	Truantee	2017-01-16 20:32:04.299+07:00
匕首	Updated	Truantee	2017-01-16 20:32:11.412+07:00
咬紧牙	Deleted	Truantee	2017-01-16 20:33:01.036+07:00
跪在	Updated	Truantee	2017-01-16 20:34:00.550+07:00
藕断丝连	Updated	Truantee	2017-01-16 20:34:25.791+07:00
别是	Updated	Truantee	2017-01-16 20:39:40.850+07:00
子虚	Updated	Truantee	2017-01-16 20:41:07.898+07:00
幻想	Updated	Truantee	2017-01-16 20:41:30.004+07:00
什么价	Deleted	Truantee	2017-01-16 20:43:03.307+07:00
五小	Deleted	Truantee	2017-01-16 20:47:48.010+07:00
空想	Updated	Truantee	2017-01-16 20:51:49.733+07:00
他的帮忙	Deleted	Truantee	2017-01-16 20:55:42.626+07:00
打乱	Updated	Truantee	2017-01-16 20:57:39.642+07:00
找食物	Updated	Truantee	2017-01-16 20:58:59.640+07:00
是是	Deleted	Truantee	2017-01-16 21:01:15.641+07:00
和善意	Added	Truantee	2017-01-16 21:01:39.181+07:00
阴沟里	Updated	Truantee	2017-01-16 21:01:51.193+07:00
污泥	Updated	Truantee	2017-01-16 21:02:03.439+07:00
都不如	Updated	Truantee	2017-01-16 21:02:11.551+07:00
把家	Deleted	Truantee	2017-01-16 21:02:30.069+07:00
卖到	Updated	Truantee	2017-01-16 21:02:40.287+07:00
十几岁	Updated	Truantee	2017-01-16 21:02:55.996+07:00
黑账	Added	Truantee	2017-01-16 21:03:16.260+07:00
最狠	Deleted	Truantee	2017-01-16 21:03:35.854+07:00
被虐	Deleted	Truantee	2017-01-16 21:04:05.588+07:00
杂物	Updated	Truantee	2017-01-16 21:05:36.723+07:00
这可恶	Deleted	Truantee	2017-01-16 21:07:32.090+07:00
很早	Deleted	Truantee	2017-01-16 21:11:49.044+07:00
早熟	Updated	Truantee	2017-01-16 21:12:01.992+07:00
最是	Updated	Truantee	2017-01-16 21:13:44.281+07:00
宰	Updated	Truantee	2017-03-15 10:08:51.510+07:00
太聪明了	Deleted	Truantee	2017-01-16 21:18:10.807+07:00
不出血	Deleted	Truantee	2017-01-16 21:18:49.121+07:00
后进者	Added	Truantee	2017-01-16 21:44:43.512+07:00
不挡	Updated	Truantee	2017-01-16 21:46:32.618+07:00
招出	Updated	Truantee	2017-01-16 21:50:29.599+07:00
酒保	Updated	Truantee	2017-01-16 21:50:47.461+07:00
砸	Added	Truantee	2017-01-16 21:55:26.624+07:00
烛台	Updated	Truantee	2017-01-16 21:55:44.673+07:00
早到	Updated	Truantee	2017-01-16 21:58:20.798+07:00
吃掉了	Deleted	Truantee	2017-01-16 22:06:25.164+07:00
空隙里	Updated	Truantee	2017-01-16 22:19:51.531+07:00
一抿	Updated	Truantee	2017-01-16 22:20:09.705+07:00
地对着	Deleted	Truantee	2017-01-17 01:51:27.165+07:00
竭尽	Updated	Truantee	2017-01-17 01:54:59.091+07:00
我的棋	Deleted	Truantee	2017-01-17 01:57:56.199+07:00
这个男	Deleted	Truantee	2017-01-17 01:58:57.336+07:00
空气的	Deleted	Truantee	2017-01-17 01:59:28.349+07:00
局部	Updated	Truantee	2017-01-17 01:59:34.698+07:00
没有想到	Updated	Truantee	2017-01-17 02:03:09.978+07:00
对,	Updated	Truantee	2017-01-17 20:45:32.108+07:00
懵懂	Updated	Truantee	2017-01-17 02:23:32.865+07:00
晨安	Added	Truantee	2017-01-17 02:35:27.914+07:00
火种	Updated	Truantee	2017-01-17 02:38:15.568+07:00
布下	Added	Truantee	2017-01-17 02:39:02.524+07:00
落地面	Added	Truantee	2017-01-17 02:39:29.434+07:00
凳	Updated	Truantee	2017-01-17 02:42:01.284+07:00
这对我而言	Deleted	Truantee	2017-01-17 03:02:36.555+07:00
日安	Updated	Truantee	2017-01-17 22:48:34.571+07:00
排布	Added	Truantee	2017-01-17 03:20:13.454+07:00
七年前	Added	Truantee	2017-01-17 03:22:16.336+07:00
不是人类	Deleted	Truantee	2017-01-17 03:26:07.310+07:00
翻了个白眼	Deleted	Truantee	2017-03-21 10:35:56.232+07:00
个白眼	Deleted	Truantee	2017-01-17 03:36:36.226+07:00
血素	Added	Truantee	2017-01-17 16:28:20.989+07:00
这么多活	Deleted	Truantee	2017-01-17 16:28:35.185+07:00
呼吸了	Deleted	Truantee	2017-01-17 16:32:47.422+07:00
欠扁	Updated	Truantee	2017-01-17 16:33:44.705+07:00
一色	Updated	Truantee	2017-01-17 16:34:45.826+07:00
疾风	Updated	iipin	2017-11-11 19:55:37.001+07:00
和约	Deleted	Truantee	2017-01-17 16:39:58.092+07:00
扼	Updated	Truantee	2017-01-17 16:49:33.624+07:00
扼颈	Updated	Truantee	2017-01-17 16:49:42.704+07:00
喘息之中	Updated	Truantee	2017-01-17 16:50:00.956+07:00
鼻	Added	Truantee	2017-01-17 16:51:31.920+07:00
侦	Updated	Truantee	2017-01-17 17:14:42.180+07:00
苏生	Added	Truantee	2017-01-17 17:21:10.513+07:00
没烧	Deleted	Truantee	2017-01-17 17:21:54.614+07:00
甫定	Added	Truantee	2017-01-17 17:23:32.642+07:00
良久	Updated	Truantee	2017-01-17 17:28:24.890+07:00
告诉他	Deleted	Truantee	2017-01-17 17:43:11.194+07:00
拆到	Added	Truantee	2017-01-17 17:43:41.848+07:00
真界	Added	Truantee	2017-01-17 17:46:49.438+07:00
这么说	Deleted	Truantee	2017-01-17 17:50:22.098+07:00
说好	Updated	Truantee	2017-01-17 17:50:40.147+07:00
极境	Added	Truantee	2017-01-17 17:57:31.407+07:00
野蛮人	Added	Truantee	2017-01-17 17:57:54.916+07:00
巨蜥	Updated	Truantee	2017-01-17 17:58:08.503+07:00
多重要	Added	Truantee	2017-01-17 17:58:53.322+07:00
褪	Added	Truantee	2017-01-17 17:59:28.890+07:00
厉色	Updated	Truantee	2017-01-17 17:59:40.310+07:00
银甲	Updated	Truantee	2017-01-17 18:01:25.237+07:00
烙	Updated	Truantee	2017-01-17 18:02:20.496+07:00
靴	Added	Truantee	2017-01-17 18:05:46.802+07:00
擒拿	Updated	Truantee	2017-01-17 18:05:56.692+07:00
第二节	Updated	Truantee	2017-01-17 18:07:44.223+07:00
老天	Updated	Truantee	2017-01-17 18:11:29.347+07:00
别打	Deleted	Truantee	2017-01-17 18:12:29.080+07:00
打量了	Deleted	Truantee	2017-01-17 18:12:36.427+07:00
剑士	Updated	Truantee	2017-01-17 18:17:40.833+07:00
石头人	Updated	Truantee	2017-01-17 18:17:52.349+07:00
忠心耿耿	Updated	Truantee	2017-01-17 18:18:16.097+07:00
小白文	Added	Truantee	2017-01-17 18:18:24.912+07:00
品脱	Added	Truantee	2017-01-17 18:24:00.353+07:00
别挑	Deleted	Truantee	2017-01-17 18:25:39.070+07:00
复位	Updated	Truantee	2017-01-17 18:33:21.593+07:00
她手腕	Deleted	Truantee	2017-01-17 18:35:16.550+07:00
她手	Deleted	Truantee	2017-01-17 18:35:21.838+07:00
您的人	Deleted	Truantee	2017-01-17 18:35:50.885+07:00
以近	Deleted	Truantee	2017-01-17 18:36:20.697+07:00
往下	Updated	Truantee	2017-01-17 18:36:35.751+07:00
雪山	Updated	Truantee	2017-01-17 18:36:54.799+07:00
举	Updated	Truantee	2017-01-17 18:37:10.055+07:00
擎	Updated	Truantee	2017-01-17 18:37:24.454+07:00
落寞	Updated	Truantee	2017-03-02 00:05:45.528+07:00
苍空	Added	Truantee	2017-01-17 18:54:50.182+07:00
不就	Deleted	Truantee	2017-01-17 19:05:29.487+07:00
星	Updated	Truantee	2017-01-17 19:06:12.684+07:00
骑兵	Updated	Truantee	2017-01-17 19:33:27.040+07:00
不合格	Added	Truantee	2017-01-17 19:37:58.928+07:00
有主见	Added	Truantee	2017-01-17 20:22:12.812+07:00
眼皮底下	Deleted	Truantee	2017-01-17 20:34:30.500+07:00
底下	Updated	Truantee	2017-01-17 20:34:46.802+07:00
小口	Updated	Truantee	2017-01-17 20:45:55.758+07:00
鸢尾花	Added	Truantee	2017-01-17 21:00:20.887+07:00
窄	Added	Truantee	2017-01-17 21:18:12.063+07:00
落日	Updated	Truantee	2017-01-17 21:22:08.224+07:00
盏	Added	Truantee	2017-01-17 21:22:30.782+07:00
困扰	Updated	Truantee	2017-01-17 21:23:04.620+07:00
越来越紧	Deleted	Truantee	2017-01-17 21:23:50.435+07:00
紧	Updated	Truantee	2017-04-08 21:24:48.064+07:00
小康	Deleted	Truantee	2017-01-17 21:33:24.725+07:00
女仆	Updated	Truantee	2017-01-17 21:34:03.117+07:00
满分	Deleted	Truantee	2017-01-17 21:35:56.186+07:00
琴乐	Added	Truantee	2017-01-17 21:37:21.346+07:00
就杀	Deleted	Truantee	2017-01-17 21:38:12.391+07:00
国是	Deleted	iipin	2017-10-23 22:48:30.925+07:00
骚年	Added	Truantee	2017-01-17 21:50:46.589+07:00
别了	Added	Truantee	2017-01-17 21:51:37.289+07:00
也别	Deleted	Truantee	2017-01-17 21:52:14.417+07:00
那样的重	Deleted	Truantee	2017-01-17 21:56:42.815+07:00
怜悯	Updated	Truantee	2017-01-17 21:56:58.852+07:00
时候了	Deleted	Truantee	2017-01-17 22:43:58.560+07:00
来见	Deleted	Truantee	2017-01-17 22:47:50.672+07:00
宰制	Added	Truantee	2017-01-17 22:48:53.947+07:00
回座	Added	Truantee	2017-01-17 22:50:24.209+07:00
铁腕	Updated	Truantee	2017-01-17 22:54:16.618+07:00
民望	Added	Truantee	2017-01-17 23:03:45.302+07:00
开玩笑	Updated	Truantee	2017-01-17 23:09:34.400+07:00
谁想	Deleted	Truantee	2017-01-17 23:10:07.176+07:00
地支持	Updated	Truantee	2017-01-17 23:10:30.357+07:00
则无	Deleted	Truantee	2017-01-17 23:21:55.215+07:00
祭祀	Updated	Truantee	2017-01-17 23:37:10.900+07:00
清爽	Updated	Truantee	2017-01-18 00:54:32.961+07:00
凄清	Updated	Truantee	2017-01-18 00:57:00.802+07:00
活下去	Updated	Truantee	2017-01-18 00:58:10.035+07:00
胡茬	Added	Truantee	2017-01-18 01:06:00.627+07:00
得厉害	Deleted	Truantee	2017-01-18 01:06:06.804+07:00
消瘦	Updated	Truantee	2017-03-24 02:04:14.884+07:00
里走	Deleted	Truantee	2017-01-18 01:14:57.299+07:00
了个白眼	Deleted	Truantee	2017-01-18 01:15:35.347+07:00
死记	Updated	Truantee	2017-01-18 01:16:36.313+07:00
手语	Updated	Truantee	2017-01-18 01:18:11.005+07:00
姓	Updated	Truantee	2017-01-18 01:31:36.919+07:00
不是真正	Deleted	Truantee	2017-01-18 01:31:43.050+07:00
丑恶	Updated	Truantee	2017-01-18 11:02:07.953+07:00
但觉	Deleted	Truantee	2017-01-18 17:44:28.281+07:00
香甜	Updated	Truantee	2017-01-18 17:47:16.141+07:00
菇	Added	Truantee	2017-01-18 17:47:34.176+07:00
塑能和	Deleted	Truantee	2017-01-18 23:50:54.455+07:00
塑能	Added	Truantee	2017-01-18 23:50:57.076+07:00
松下	Updated	Truantee	2017-01-19 02:41:15.095+07:00
玩偶	Updated	Truantee	2017-01-19 02:52:40.077+07:00
奄奄一息	Added	Truantee	2017-01-19 02:55:17.216+07:00
而可怕	Deleted	Truantee	2017-01-19 02:59:01.825+07:00
自己的故事	Deleted	Truantee	2017-01-19 02:59:44.273+07:00
一凛	Updated	Truantee	2017-02-06 10:09:28.545+07:00
失控	Updated	Truantee	2017-01-19 03:02:25.327+07:00
国	Deleted	Truantee	2017-01-19 03:04:22.920+07:00
就以	Deleted	Truantee	2017-01-19 03:07:00.169+07:00
头颅	Updated	Truantee	2017-01-19 03:09:44.234+07:00
打着	Deleted	Truantee	2017-01-19 03:25:04.417+07:00
连点	Deleted	Truantee	2017-01-19 03:25:18.317+07:00
赐	Added	Truantee	2017-01-19 03:25:43.230+07:00
弑父者	Added	Truantee	2017-01-19 03:44:44.154+07:00
